date,code,name,market,total_shares,foreign_shares,foreign_ratio
2025-10-21,00668,國泰美國道瓊,TWSE,9033000,205566,2.27
2025-10-21,00668K,國泰美國道瓊+U,TWSE,2500,0,0.0
2025-10-21,00669R,國泰美國道瓊反1,TWSE,223117000,174000,0.07
2025-10-21,00670L,富邦NASDAQ正2,TWSE,75145000,94429,0.12
2025-10-21,00671R,富邦NASDAQ反1,TWSE,669384000,406000,0.06
2025-10-21,00673R,期元大S&P原油反1,TWSE,110550646,1429250,1.29
2025-10-21,00674R,期元大S&P黃金反1,TWSE,92103000,167000,0.18
2025-10-21,00675L,富邦臺灣加權正2,TWSE,117786000,6676900,5.66
2025-10-21,00676R,富邦臺灣加權反1,TWSE,125833683,698666,0.55
2025-10-21,00678,群益那斯達克生技,TWSE,8948000,250175,2.79
2025-10-21,00680L,元大美債20正2,TWSE,3287076000,17779060,0.54
2025-10-21,00681R,元大美債20反1,TWSE,7594000,1029000,13.55
2025-10-21,00682U,期元大美元指數,TWSE,7644000,167000,2.18
2025-10-21,00683L,期元大美元指正2,TWSE,13934000,93000,0.66
2025-10-21,00684R,期元大美元指反1,TWSE,9688000,0,0.0
2025-10-21,00685L,群益臺灣加權正2,TWSE,21639000,137151,0.63
2025-10-21,00686R,群益臺灣加權反1,TWSE,143276000,103000,0.07
2025-10-21,00688L,國泰20年美債正2,TWSE,1458615000,8635000,0.59
2025-10-21,00689R,國泰20年美債反1,TWSE,6889000,665000,9.65
2025-10-21,00690,兆豐藍籌30,TWSE,72330000,293574,0.4
2025-10-21,00692,富邦公司治理,TWSE,667280000,1006335,0.15
2025-10-21,00693U,期街口S&P黃豆,TWSE,88166000,634020,0.71
2025-10-21,00700,富邦恒生國企,TWSE,59483000,2175678,3.65
2025-10-21,00701,國泰股利精選30,TWSE,225391000,1777211,0.78
2025-10-21,00702,國泰標普低波高息,TWSE,6188000,151872,2.45
2025-10-21,00703,台新MSCI中國,TWSE,12050000,121000,1.0
2025-10-21,00706L,期元大S&P日圓正2,TWSE,206770853,41000,0.01
2025-10-21,00707R,期元大S&P日圓反1,TWSE,5855000,0,0.0
2025-10-21,00708L,期元大S&P黃金正2,TWSE,90573000,1123230,1.24
2025-10-21,00709,富邦歐洲,TWSE,16460000,95225,0.57
2025-10-21,00710B,復華彭博非投等債,TWSE,205761000,1006900,0.48
2025-10-21,00711B,復華彭博新興債,TWSE,1006261000,836127,0.08
2025-10-21,00712,復華富時不動產,TWSE,5068011000,20589895,0.4
2025-10-21,00713,元大台灣高息低波,TWSE,2815012000,46146470,1.63
2025-10-21,00714,群益道瓊美國地產,TWSE,27567000,278200,1.0
2025-10-21,00715L,期街口布蘭特正2,TWSE,1584884000,2009000,0.12
2025-10-21,00717,富邦美國特別股,TWSE,154105000,1555080,1.0
2025-10-21,00728,第一金工業30,TWSE,47423000,487615,1.02
2025-10-21,00730,富邦臺灣優質高息,TWSE,77044000,262213,0.34
2025-10-21,00731,復華富時高息低波,TWSE,43600000,898305,2.06
2025-10-21,00733,富邦臺灣中小,TWSE,149966000,2165623,1.44
2025-10-21,00735,國泰臺韓科技,TWSE,6789000,299556,4.41
2025-10-21,00736,國泰新興市場,TWSE,5727000,102000,1.78
2025-10-21,00737,國泰AI機器人,TWSE,24038000,388819,1.61
2025-10-21,00738U,期元大道瓊白銀,TWSE,153299000,3543500,2.31
2025-10-21,00739,元大MSCI A股,TWSE,30988000,213046,0.68
2025-10-21,00752,中信中國50,TWSE,298216000,2899682,0.97
2025-10-21,00753L,中信中國50正2,TWSE,749157000,31766000,4.24
2025-10-21,00757,統一FANG+,TWSE,355494000,3835202,1.07
2025-10-21,00762,元大全球AI,TWSE,57248000,1553166,2.71
2025-10-21,00763U,期街口道瓊銅,TWSE,48065000,786530,1.63
2025-10-21,00770,國泰北美科技,TWSE,78458000,582908,0.74
2025-10-21,00771,元大US高息特別股,TWSE,15225000,56000,0.36
2025-10-21,00775B,新光投等債15+,TWSE,232600000,922000,0.39
2025-10-21,00783,富邦中証500,TWSE,10531000,342000,3.24
2025-10-21,00830,國泰費城半導體,TWSE,561465000,39077006,6.95
2025-10-21,00850,元大臺灣ESG永續,TWSE,461944000,1360421,0.29
2025-10-21,00851,台新全球AI,TWSE,6525000,46723,0.71
2025-10-21,00852L,國泰美國道瓊正2,TWSE,10365000,720000,6.94
2025-10-21,00861,元大全球未來通訊,TWSE,76412000,159822,0.2
2025-10-21,00865B,國泰US短期公債,TWSE,115744000,630410,0.54
2025-10-21,00875,國泰網路資安,TWSE,15988000,294357,1.84
2025-10-21,00876,元大全球5G,TWSE,83024000,266626,0.32
2025-10-21,00878,國泰永續高股息,TWSE,21018790000,155737587,0.74
2025-10-21,00881,國泰台灣科技龍頭,TWSE,2379903000,7587158,0.31
2025-10-21,00882,中信中國高股息,TWSE,2541849000,9913469,0.39
2025-10-21,00885,富邦越南,TWSE,868738000,26046941,2.99
2025-10-21,00891,中信關鍵半導體,TWSE,1076090000,16728848,1.55
2025-10-21,00892,富邦台灣半導體,TWSE,256292000,916755,0.35
2025-10-21,00893,國泰智能電動車,TWSE,423884000,1872828,0.44
2025-10-21,00894,中信小資高價30,TWSE,126009000,994560,0.78
2025-10-21,00895,富邦未來車,TWSE,174416000,779697,0.44
2025-10-21,00896,中信綠能及電動車,TWSE,222380000,1217797,0.54
2025-10-21,00897,富邦基因免疫生技,TWSE,190512000,1657200,0.86
2025-10-21,00898,國泰基因免疫革命,TWSE,201976000,3140450,1.55
2025-10-21,00899,FT潔淨能源,TWSE,22135000,123521,0.55
2025-10-21,00900,富邦特選高股息30,TWSE,2493025000,8219604,0.32
2025-10-21,00901,永豐智能車供應鏈,TWSE,64349000,486100,0.75
2025-10-21,00902,中信電池及儲能,TWSE,408997000,2382315,0.58
2025-10-21,00903,富邦元宇宙,TWSE,75721000,1057101,1.39
2025-10-21,00904,新光臺灣半導體30,TWSE,150112000,248367,0.16
2025-10-21,00905,FT臺灣Smart,TWSE,384827000,590592,0.15
2025-10-21,00907,永豐優息存股,TWSE,210633000,1269738,0.6
2025-10-21,00908,富邦入息REITs+,TWSE,42416000,839751,1.97
2025-10-21,00909,國泰數位支付服務,TWSE,179204000,5955874,3.32
2025-10-21,00910,第一金太空衛星,TWSE,57439000,80562,0.14
2025-10-21,00911,兆豐洲際半導體,TWSE,20903000,2778483,13.29
2025-10-21,00912,中信臺灣智慧50,TWSE,58253000,716060,1.22
2025-10-21,00913,兆豐台灣晶圓製造,TWSE,10766000,290103,2.69
2025-10-21,00915,凱基優選高股息30,TWSE,1150983000,4479790,0.38
2025-10-21,00916,國泰全球品牌50,TWSE,73419000,930950,1.26
2025-10-21,00917,中信特選金融,TWSE,28978000,558041,1.92
2025-10-21,00918,大華優利高填息30,TWSE,3573264000,32674974,0.91
2025-10-21,00919,群益台灣精選高息,TWSE,19316135000,153169198,0.79
2025-10-21,00920,富邦ESG綠色電力,TWSE,11780000,1852470,15.72
2025-10-21,00921,兆豐龍頭等權重,TWSE,106770000,528417,0.49
2025-10-21,00922,國泰台灣領袖50,TWSE,1590686000,202762629,12.74
2025-10-21,00923,群益台ESG低碳50,TWSE,803423000,1468571,0.18
2025-10-21,00924,復華S&P500成長,TWSE,485103000,2661559,0.54
2025-10-21,00926,凱基全球菁英55,TWSE,83982000,1681060,2.0
2025-10-21,00927,群益半導體收益,TWSE,529897000,1554925,0.29
2025-10-21,00929,復華台灣科技優息,TWSE,7669139000,61348320,0.79
2025-10-21,00930,永豐ESG低碳高息,TWSE,300279000,2269612,0.75
2025-10-21,00932,兆豐永續高息等權,TWSE,266783000,1780425,0.66
2025-10-21,00934,中信成長高股息,TWSE,545026000,5064535,0.92
2025-10-21,00935,野村臺灣新科技50,TWSE,402504000,15835679,3.93
2025-10-21,00936,台新永續高息中小,TWSE,667797000,6679385,1.0
2025-10-21,00938,凱基優選30,TWSE,98516000,1715950,1.74
2025-10-21,00939,統一台灣高息動能,TWSE,2245476000,11047826,0.49
2025-10-21,00940,元大台灣價值高息,TWSE,11621365000,159230548,1.37
2025-10-21,00941,中信上游半導體,TWSE,684791000,13554348,1.97
2025-10-21,00943,兆豐電子高息等權,TWSE,56889000,1275830,2.24
2025-10-21,00944,野村趨勢動能高息,TWSE,123581000,1342100,1.08
2025-10-21,00945B,凱基美國非投等債,TWSE,992818000,20465283,2.06
2025-10-21,00946,群益科技高息成長,TWSE,727746000,3939124,0.54
2025-10-21,00947,台新臺灣IC設計,TWSE,123864000,1648850,1.33
2025-10-21,00949,復華日本龍頭,TWSE,218928000,1659968,0.75
2025-10-21,00951,台新日本半導體,TWSE,201042000,3467509,1.72
2025-10-21,00952,凱基台灣AI50,TWSE,248775000,6283544,2.52
2025-10-21,00953B,群益優選非投等債,TWSE,4010175000,54323960,1.35
2025-10-21,00954,中信日本半導體,TWSE,60747000,1506200,2.47
2025-10-21,00956,中信日經高股息,TWSE,31130000,746000,2.39
2025-10-21,00960,野村全球航運龍頭,TWSE,160995000,2390014,1.48
2025-10-21,00961,FT臺灣永續高息,TWSE,305011000,5243465,1.71
2025-10-21,00962,台新AI優息動能,TWSE,62920000,1090100,1.73
2025-10-21,00963,中信全球高股息,TWSE,102433000,663150,0.64
2025-10-21,00964,中信亞太高股息,TWSE,17124000,156000,0.91
2025-10-21,00965,元大航太防衛科技,TWSE,804992000,9531804,1.18
2025-10-21,00971,野村美國研發龍頭,TWSE,90177000,1628074,1.8
2025-10-21,00972,野村日本動能高息,TWSE,24172000,1365000,5.64
2025-10-21,00980A,主動野村臺灣優選,TWSE,337730000,1401360,0.41
2025-10-21,00981A,主動統一台股增長,TWSE,1427709000,21477210,1.5
2025-10-21,00981T,平衡凱基雙核收息,TWSE,160261000,626000,0.39
2025-10-21,00982A,主動群益台灣強棒,TWSE,1109436000,12112488,1.09
2025-10-21,00982D,主動富邦動態入息,TWSE,139229000,1675000,1.2
2025-10-21,00983A,主動中信ARK創新,TWSE,277686000,4139000,1.49
2025-10-21,00983D,主動富邦複合收益,TWSE,137197000,1943000,1.41
2025-10-21,00984A,主動安聯台灣高息,TWSE,336458000,1085095,0.32
2025-10-21,00985A,主動野村台灣50,TWSE,403789000,1783050,0.44
2025-10-21,00985B,群益ESG投等債0-5,TWSE,600501000,71237900,11.86
2025-10-21,00986A,主動台新龍頭成長,TWSE,88327000,3547163,4.01
2025-10-21,00989A,主動摩根美國科技,TWSE,101617000,0,0.0
2025-10-21,1101,台泥,TWSE,7551181742,1425876809,18.88
2025-10-21,1101B,台泥乙特,TWSE,200000000,84248,0.04
2025-10-21,1102,亞泥,TWSE,3546562881,739976103,20.86
2025-10-21,1103,嘉泥,TWSE,790247459,33545779,4.24
2025-10-21,1104,環泥,TWSE,686681816,111412653,16.22
2025-10-21,1108,幸福,TWSE,404738049,5205771,1.28
2025-10-21,1109,信大,TWSE,341158868,8004451,2.34
2025-10-21,1110,東泥,TWSE,572000797,33997314,5.94
2025-10-21,1201,味全,TWSE,506062914,28466589,5.62
2025-10-21,1203,味王,TWSE,240000000,3970151,1.65
2025-10-21,1210,大成,TWSE,894767222,105537670,11.79
2025-10-21,1213,大飲,TWSE,56622627,12151,0.02
2025-10-21,1215,卜蜂,TWSE,294790098,134126824,45.49
2025-10-21,1216,統一,TWSE,5682015421,2042575928,35.94
2025-10-21,1217,愛之味,TWSE,494513336,38415052,7.76
2025-10-21,1218,泰山,TWSE,499999038,17395699,3.47
2025-10-21,1219,福壽,TWSE,341238364,17795564,5.21
2025-10-21,1220,台榮,TWSE,177077944,12549608,7.08
2025-10-21,1225,福懋油,TWSE,229638204,4428050,1.92
2025-10-21,1227,佳格,TWSE,915089591,56152719,6.13
2025-10-21,1229,聯華,TWSE,1795960668,171440363,9.54
2025-10-21,1231,聯華食,TWSE,298454475,8688048,2.91
2025-10-21,1232,大統益,TWSE,159974915,3713522,2.32
2025-10-21,1233,天仁,TWSE,90591948,5018562,5.53
2025-10-21,1234,黑松,TWSE,401871094,19392137,4.82
2025-10-21,1235,興泰,TWSE,157148197,329355,0.2
2025-10-21,1236,宏亞,TWSE,86674008,287286,0.33
2025-10-21,1256,鮮活果汁-KY,TWSE,33842160,1284476,3.79
2025-10-21,1301,台塑,TWSE,6365740781,1724450493,27.08
2025-10-21,1303,南亞,TWSE,7930821589,2094804848,26.41
2025-10-21,1304,台聚,TWSE,1188763500,344085548,28.94
2025-10-21,1305,華夏,TWSE,581050494,25096033,4.31
2025-10-21,1307,三芳,TWSE,397818126,27346536,6.87
2025-10-21,1308,亞聚,TWSE,593743919,26650341,4.48
2025-10-21,1309,台達化,TWSE,397586848,7358378,1.85
2025-10-21,1310,台苯,TWSE,527869764,30594498,5.79
2025-10-21,1312,國喬,TWSE,1106620328,75504001,6.82
2025-10-21,1312A,國喬特,TWSE,20000000,447334,2.23
2025-10-21,1313,聯成,TWSE,1349689607,105360666,7.8
2025-10-21,1314,中石化,TWSE,3784850130,385299607,10.18
2025-10-21,1315,達新,TWSE,99099000,1174311,1.18
2025-10-21,1316,上曜,TWSE,367089019,17846952,4.86
2025-10-21,1319,東陽,TWSE,591477068,94381123,15.95
2025-10-21,1321,大洋,TWSE,227228268,16059790,7.06
2025-10-21,1323,永裕,TWSE,91274554,1568508,1.71
2025-10-21,1324,地球,TWSE,75121882,417859,0.55
2025-10-21,1325,恆大,TWSE,85281198,1994111,2.33
2025-10-21,1326,台化,TWSE,5861186291,1885458025,32.16
2025-10-21,1337,再生-KY,TWSE,268954729,67467682,25.08
2025-10-21,1338,廣華-KY,TWSE,83840000,5088077,6.06
2025-10-21,1339,昭輝,TWSE,74123875,691177,0.93
2025-10-21,1340,勝悅-KY,TWSE,152922855,40549873,26.51
2025-10-21,1341,富林-KY,TWSE,52850634,42178369,79.8
2025-10-21,1342,八貫,TWSE,78615259,21386673,27.2
2025-10-21,1402,遠東新,TWSE,5352875227,971293951,18.14
2025-10-21,1409,新纖,TWSE,1618409286,165999313,10.25
2025-10-21,1410,南染,TWSE,63000000,11611609,18.43
2025-10-21,1413,宏洲,TWSE,132112454,493459,0.37
2025-10-21,1414,東和,TWSE,220000000,4215138,1.91
2025-10-21,1416,廣豐,TWSE,185342168,11006685,5.93
2025-10-21,1417,嘉裕,TWSE,189941840,1587155,0.83
2025-10-21,1418,東華,TWSE,56834309,533843,0.93
2025-10-21,1419,新紡,TWSE,300041280,3057680,1.01
2025-10-21,1423,利華,TWSE,99648000,1378965,1.38
2025-10-21,1432,大魯閣,TWSE,108000000,488188,0.45
2025-10-21,1434,福懋,TWSE,1684664637,112074940,6.65
2025-10-21,1435,中福,TWSE,139780080,290771,0.2
2025-10-21,1436,華友聯,TWSE,172700652,7559300,4.37
2025-10-21,1437,勤益控,TWSE,203371284,15915744,7.82
2025-10-21,1438,三地開發,TWSE,111205759,507674,0.45
2025-10-21,1439,雋揚,TWSE,92000000,501873,0.54
2025-10-21,1440,南紡,TWSE,1656815857,121249481,7.31
2025-10-21,1441,大東,TWSE,71744387,848776,1.18
2025-10-21,1442,名軒,TWSE,366211358,32113205,8.76
2025-10-21,1443,立益物流,TWSE,135343011,475927,0.35
2025-10-21,1444,力麗,TWSE,995595059,51775627,5.2
2025-10-21,1445,大宇,TWSE,130666034,3539117,2.7
2025-10-21,1446,宏和,TWSE,137709513,9091375,6.6
2025-10-21,1447,力鵬,TWSE,910071242,44655806,4.9
2025-10-21,1449,佳和,TWSE,123093910,10238374,8.31
2025-10-21,1451,年興,TWSE,198000000,11717755,5.91
2025-10-21,1452,宏益,TWSE,132641400,2538652,1.91
2025-10-21,1453,大將,TWSE,113243048,672189,0.59
2025-10-21,1454,台富,TWSE,129833848,494009,0.38
2025-10-21,1455,集盛,TWSE,531688380,12141100,2.28
2025-10-21,1456,怡華,TWSE,93720000,435363,0.46
2025-10-21,1457,宜進,TWSE,316730022,5402721,1.7
2025-10-21,1459,聯發,TWSE,358628907,5605012,1.56
2025-10-21,1460,宏遠,TWSE,694643484,11432368,1.64
2025-10-21,1463,強盛新,TWSE,173268381,16259194,9.38
2025-10-21,1464,得力,TWSE,425575733,8428700,1.98
2025-10-21,1465,偉全,TWSE,103607267,400284,0.38
2025-10-21,1466,聚隆,TWSE,111157320,2710067,2.43
2025-10-21,1467,南緯,TWSE,233624667,45997319,19.68
2025-10-21,1468,昶和,TWSE,160405244,3081382,1.92
2025-10-21,1470,大統新創,TWSE,85767000,192080,0.22
2025-10-21,1471,首利,TWSE,150414536,1612698,1.07
2025-10-21,1472,三洋實業,TWSE,52488082,648523,1.23
2025-10-21,1473,台南,TWSE,146153534,7778982,5.32
2025-10-21,1474,弘裕,TWSE,129896969,582924,0.44
2025-10-21,1475,業旺,TWSE,66016749,288582,0.43
2025-10-21,1476,儒鴻,TWSE,274367111,91076408,33.19
2025-10-21,1477,聚陽,TWSE,246693713,41218834,16.7
2025-10-21,1503,士電,TWSE,520972223,161616501,31.02
2025-10-21,1504,東元,TWSE,2376440684,298683186,12.56
2025-10-21,1506,正道,TWSE,300388501,1506095,0.5
2025-10-21,1512,瑞利,TWSE,98183498,5056923,5.15
2025-10-21,1513,中興電,TWSE,503112515,96265791,19.13
2025-10-21,1514,亞力,TWSE,273108473,40614078,14.87
2025-10-21,1515,力山,TWSE,181473500,9920406,5.46
2025-10-21,1516,川飛,TWSE,40008195,338689,0.84
2025-10-21,1517,利奇,TWSE,223300007,4331876,1.93
2025-10-21,1519,華城,TWSE,315880844,58307292,18.45
2025-10-21,1521,大億,TWSE,76230000,25153534,32.99
2025-10-21,1522,堤維西,TWSE,312897881,16086338,5.14
2025-10-21,1522A,堤維西甲特,TWSE,30000000,1485,0.0
2025-10-21,1524,耿鼎,TWSE,165310397,2138627,1.29
2025-10-21,1525,江申,TWSE,73400135,196068,0.26
2025-10-21,1526,日馳,TWSE,60000000,1115907,1.85
2025-10-21,1527,鑽全,TWSE,138570640,13463304,9.71
2025-10-21,1528,恩德,TWSE,191331000,10503227,5.48
2025-10-21,1529,樂事綠能,TWSE,155095074,5037648,3.24
2025-10-21,1530,亞崴,TWSE,94594171,632764,0.66
2025-10-21,1531,高林股,TWSE,182108080,2407122,1.32
2025-10-21,1532,勤美,TWSE,422604271,35099469,8.3
2025-10-21,1533,車王電,TWSE,98547486,5809800,5.89
2025-10-21,1535,中宇,TWSE,123742552,1192138,0.96
2025-10-21,1536,和大,TWSE,278959513,22917940,8.21
2025-10-21,1537,廣隆,TWSE,82062794,12504992,15.23
2025-10-21,1538,正峰,TWSE,32300000,5457,0.01
2025-10-21,1539,巨庭,TWSE,65370000,1095157,1.67
2025-10-21,1540,喬福,TWSE,85473612,3310045,3.87
2025-10-21,1541,錩泰,TWSE,78800000,7827391,9.93
2025-10-21,1558,伸興,TWSE,66535631,4099482,6.16
2025-10-21,1560,中砂,TWSE,146277234,26073005,17.82
2025-10-21,1563,巧新,TWSE,230782140,3508420,1.52
2025-10-21,1568,倉佑,TWSE,103086559,1340676,1.3
2025-10-21,1582,信錦,TWSE,144268604,13568484,9.4
2025-10-21,1583,程泰,TWSE,109400372,265661,0.24
2025-10-21,1587,吉茂,TWSE,80055672,16823006,21.01
2025-10-21,1589,永冠-KY,TWSE,133135941,5840819,4.38
2025-10-21,1590,亞德客-KY,TWSE,199999998,151340267,75.67
2025-10-21,1597,直得,TWSE,89261804,3017088,3.38
2025-10-21,1598,岱宇,TWSE,179142092,4306789,2.4
2025-10-21,1603,華電,TWSE,191688000,8624384,4.49
2025-10-21,1604,聲寶,TWSE,384200000,29024184,7.55
2025-10-21,1605,華新,TWSE,4431332948,516000626,11.64
2025-10-21,1608,華榮,TWSE,632773506,19573122,3.09
2025-10-21,1609,大亞,TWSE,785261944,96658231,12.3
2025-10-21,1611,中電,TWSE,322735742,32838952,10.17
2025-10-21,1612,宏泰,TWSE,316080063,66157474,20.93
2025-10-21,1614,三洋電,TWSE,269113406,6011902,2.23
2025-10-21,1615,大山,TWSE,196663702,1699776,0.86
2025-10-21,1616,億泰,TWSE,194148515,10660469,5.49
2025-10-21,1617,榮星,TWSE,169514700,32757146,19.32
2025-10-21,1618,合機,TWSE,192691747,4128636,2.14
2025-10-21,1626,艾美特-KY,TWSE,149821721,64970524,43.36
2025-10-21,1702,南僑,TWSE,294132962,25917409,8.81
2025-10-21,1707,葡萄王,TWSE,148137373,20914002,14.11
2025-10-21,1708,東鹼,TWSE,249001651,21489064,8.63
2025-10-21,1709,和益,TWSE,477016272,11720575,2.45
2025-10-21,1710,東聯,TWSE,885703029,48652968,5.49
2025-10-21,1711,永光,TWSE,547752226,24197794,4.41
2025-10-21,1712,興農,TWSE,420492585,64624008,15.36
2025-10-21,1713,國化,TWSE,150951700,2463549,1.63
2025-10-21,1714,和桐,TWSE,991824808,164069278,16.54
2025-10-21,1717,長興,TWSE,1178265483,152633781,12.95
2025-10-21,1718,中纖,TWSE,1685905745,96216307,5.7
2025-10-21,1720,生達,TWSE,178696089,5726630,3.2
2025-10-21,1721,三晃,TWSE,184884092,6695704,3.62
2025-10-21,1722,台肥,TWSE,980000000,93311973,9.52
2025-10-21,1723,中碳,TWSE,236904480,18203692,7.68
2025-10-21,1725,元禎,TWSE,181829978,513131,0.28
2025-10-21,1726,永記,TWSE,162000000,21018729,12.97
2025-10-21,1727,中華化,TWSE,125365479,5577162,4.44
2025-10-21,1730,花仙子,TWSE,63233851,4291917,6.78
2025-10-21,1731,美吾華,TWSE,132915244,1336575,1.0
2025-10-21,1732,毛寶,TWSE,42443957,2862108,6.74
2025-10-21,1733,五鼎,TWSE,99950192,5527590,5.53
2025-10-21,1734,杏輝,TWSE,190196774,9250372,4.86
2025-10-21,1735,日勝化,TWSE,99388000,50126151,50.43
2025-10-21,1736,喬山,TWSE,303394617,15915487,5.24
2025-10-21,1737,臺鹽,TWSE,200000000,16834141,8.41
2025-10-21,1752,南光,TWSE,100988472,1988460,1.96
2025-10-21,1760,寶齡富錦,TWSE,85739013,10230657,11.93
2025-10-21,1762,中化生,TWSE,76918000,1364601,1.77
2025-10-21,1773,勝一,TWSE,300000000,16574295,5.52
2025-10-21,1776,展宇,TWSE,60106952,406034,0.67
2025-10-21,1783,和康生,TWSE,89680115,6515317,7.26
2025-10-21,1786,科妍,TWSE,72191688,2866813,3.97
2025-10-21,1789,神隆,TWSE,790739222,19397845,2.45
2025-10-21,1795,美時,TWSE,267043812,160109776,59.95
2025-10-21,1802,台玻,TWSE,2908060800,134965665,4.64
2025-10-21,1805,寶徠,TWSE,134970455,691451,0.51
2025-10-21,1806,冠軍,TWSE,390403870,28926894,7.4
2025-10-21,1808,潤隆,TWSE,992257493,38977564,3.92
2025-10-21,1809,中釉,TWSE,167041937,3633007,2.17
2025-10-21,1810,和成,TWSE,302303719,14694839,4.86
2025-10-21,1817,凱撒衛,TWSE,72600000,1551349,2.13
2025-10-21,1903,士紙,TWSE,260039121,28711378,11.04
2025-10-21,1904,正隆,TWSE,1108274522,93819422,8.46
2025-10-21,1905,華紙,TWSE,1102835316,35656104,3.23
2025-10-21,1906,寶隆,TWSE,151000000,1131573,0.74
2025-10-21,1907,永豐餘,TWSE,1660371495,205711340,12.38
2025-10-21,1909,榮成,TWSE,1327685727,123489746,9.3
2025-10-21,2002,中鋼,TWSE,15734860997,2249733891,14.29
2025-10-21,2002A,中鋼特,TWSE,38267999,91651,0.23
2025-10-21,2006,東和鋼鐵,TWSE,730213818,113062106,15.48
2025-10-21,2007,燁興,TWSE,530651613,2309637,0.43
2025-10-21,2008,高興昌,TWSE,190852293,14543728,7.62
2025-10-21,2009,第一銅,TWSE,359622165,3121733,0.86
2025-10-21,2010,春源,TWSE,647655390,57183676,8.82
2025-10-21,2012,春雨,TWSE,302162700,3963000,1.31
2025-10-21,2013,中鋼構,TWSE,200000000,15134108,7.56
2025-10-21,2014,中鴻,TWSE,1435544446,64026228,4.46
2025-10-21,2015,豐興,TWSE,581599424,68708955,11.81
2025-10-21,2017,官田鋼,TWSE,446874691,8405591,1.88
2025-10-21,2020,美亞,TWSE,267031320,8063246,3.01
2025-10-21,2022,聚亨,TWSE,337168138,7369074,2.18
2025-10-21,2023,燁輝,TWSE,1926356214,111691646,5.79
2025-10-21,2024,志聯,TWSE,97500000,355080,0.36
2025-10-21,2025,千興,TWSE,172660536,985037,0.57
2025-10-21,2027,大成鋼,TWSE,2584260615,589515312,22.81
2025-10-21,2028,威致,TWSE,325714800,2129071,0.65
2025-10-21,2029,盛餘,TWSE,321180000,212939000,66.29
2025-10-21,2030,彰源,TWSE,280526027,6136323,2.18
2025-10-21,2031,新光鋼,TWSE,321146341,35136083,10.94
2025-10-21,2032,新鋼,TWSE,130521545,1389489,1.06
2025-10-21,2033,佳大,TWSE,80694536,364292,0.45
2025-10-21,2034,允強,TWSE,523547879,23243025,4.43
2025-10-21,2038,海光,TWSE,194134303,2831467,1.45
2025-10-21,2049,上銀,TWSE,353792240,99042493,27.99
2025-10-21,2059,川湖,TWSE,95297072,24685589,25.9
2025-10-21,2062,橋椿,TWSE,199994152,14598035,7.29
2025-10-21,2069,運錩,TWSE,166386836,1842576,1.1
2025-10-21,2101,南港,TWSE,733934904,45360115,6.18
2025-10-21,2102,泰豐,TWSE,473329207,18354096,3.87
2025-10-21,2103,台橡,TWSE,825709978,192541018,23.31
2025-10-21,2104,國際中橡,TWSE,984733625,75865072,7.7
2025-10-21,2105,正新,TWSE,3241415536,415515335,12.81
2025-10-21,2106,建大,TWSE,954890000,82028872,8.59
2025-10-21,2107,厚生,TWSE,303593400,17819596,5.86
2025-10-21,2108,南帝,TWSE,492416659,23637627,4.8
2025-10-21,2109,華豐,TWSE,279349134,42038075,15.04
2025-10-21,2114,鑫永銓,TWSE,77991707,2989086,3.83
2025-10-21,2115,六暉-KY,TWSE,104373163,45970222,44.04
2025-10-21,2201,裕隆,TWSE,1070001251,71004632,6.63
2025-10-21,2204,中華,TWSE,553620342,117237965,21.17
2025-10-21,2206,三陽工業,TWSE,797489604,68541574,8.59
2025-10-21,2207,和泰車,TWSE,557102768,127486730,22.88
2025-10-21,2208,台船,TWSE,1274539449,83106603,6.52
2025-10-21,2211,長榮鋼,TWSE,417091463,42556353,10.2
2025-10-21,2227,裕日車,TWSE,300000000,121281503,40.42
2025-10-21,2228,劍麟,TWSE,79531339,3600961,4.52
2025-10-21,2231,為升,TWSE,135917608,7638893,5.62
2025-10-21,2233,宇隆,TWSE,60288089,4009411,6.65
2025-10-21,2236,百達-KY,TWSE,53508189,32692112,61.09
2025-10-21,2239,英利-KY,TWSE,120346593,88801866,73.78
2025-10-21,2241,艾姆勒,TWSE,104602306,9735536,9.3
2025-10-21,2243,宏旭-KY,TWSE,69373596,17702700,25.51
2025-10-21,2247,汎德永業,TWSE,80708735,3602958,4.46
2025-10-21,2248,華勝-KY,TWSE,47600000,23730000,49.85
2025-10-21,2250,IKKA-KY,TWSE,36388226,2335386,6.41
2025-10-21,2254,巨鎧精密-創,TWSE,63907680,15007851,23.48
2025-10-21,2258,鴻華先進-創,TWSE,1741314000,5032300,0.28
2025-10-21,2301,光寶科,TWSE,2316775763,679728345,29.33
2025-10-21,2302,麗正,TWSE,166302881,1670710,1.0
2025-10-21,2303,聯電,TWSE,12556327419,3115956867,24.81
2025-10-21,2305,全友,TWSE,205660827,5147758,2.5
2025-10-21,2308,台達電,TWSE,2597543329,1713648233,65.97
2025-10-21,2312,金寶,TWSE,1504839211,144907687,9.62
2025-10-21,2313,華通,TWSE,1191820589,418663020,35.12
2025-10-21,2314,台揚,TWSE,106126422,2242670,2.11
2025-10-21,2316,楠梓電,TWSE,182740536,49964872,27.34
2025-10-21,2317,鴻海,TWSE,13964222294,5532347768,39.61
2025-10-21,2321,東訊,TWSE,30271929,24433,0.08
2025-10-21,2323,中環,TWSE,1089348328,108005927,9.91
