date,code,name,foreign_net,trust_net,dealer_net,market
2025-10-01,00710B,復華彭博非投等債,11000,0,0,TWSE
2025-10-01,00711B,復華彭博新興債,0,0,0,TWSE
2025-10-01,00712,復華富時不動產,1354775,0,0,TWSE
2025-10-01,00713,元大台灣高息低波,1623199,550000,0,TWSE
2025-10-01,00714,群益道瓊美國地產,3000,0,0,TWSE
2025-10-01,00715L,期街口布蘭特正2,24164000,0,0,TWSE
2025-10-01,00717,富邦美國特別股,1000,0,0,TWSE
2025-10-01,00728,第一金工業30,1001,0,0,TWSE
2025-10-01,00730,富邦臺灣優質高息,1000,0,0,TWSE
2025-10-01,00731,復華富時高息低波,1000,0,0,TWSE
2025-10-01,00733,富邦臺灣中小,38896,0,0,TWSE
2025-10-01,00735,國泰臺韓科技,54000,0,0,TWSE
2025-10-01,00736,國泰新興市場,1000,0,0,TWSE
2025-10-01,00737,國泰AI機器人,81000,0,0,TWSE
2025-10-01,00738U,期元大道瓊白銀,217000,0,0,TWSE
2025-10-01,00739,元大MSCI A股,72000,0,0,TWSE
2025-10-01,00752,中信中國50,14000,0,0,TWSE
2025-10-01,00753L,中信中國50正2,232000,0,0,TWSE
2025-10-01,00757,統一FANG+,40969,0,0,TWSE
2025-10-01,00762,元大全球AI,142996,0,0,TWSE
2025-10-01,00763U,期街口道瓊銅,14000,0,0,TWSE
2025-10-01,00770,國泰北美科技,10000,0,0,TWSE
2025-10-01,00771,元大US高息特別股,0,0,0,TWSE
2025-10-01,00775B,新光投等債15+,4000,0,0,TWSE
2025-10-01,00783,富邦中証500,0,0,0,TWSE
2025-10-01,00830,國泰費城半導體,9310000,0,0,TWSE
2025-10-01,00850,元大臺灣ESG永續,6140,0,0,TWSE
2025-10-01,00851,台新全球AI,0,0,0,TWSE
2025-10-01,00852L,國泰美國道瓊正2,0,0,0,TWSE
2025-10-01,00861,元大全球未來通訊,1000,0,0,TWSE
2025-10-01,00865B,國泰US短期公債,115000,0,0,TWSE
2025-10-01,00875,國泰網路資安,1000,0,0,TWSE
2025-10-01,00876,元大全球5G,1000,0,0,TWSE
2025-10-01,00878,國泰永續高股息,9283924,0,0,TWSE
2025-10-01,00881,國泰台灣科技龍頭,1117000,0,0,TWSE
2025-10-01,00882,中信中國高股息,652000,0,0,TWSE
2025-10-01,00885,富邦越南,3172000,0,0,TWSE
2025-10-01,00891,中信關鍵半導體,249000,0,0,TWSE
2025-10-01,00892,富邦台灣半導體,104000,0,0,TWSE
2025-10-01,00893,國泰智能電動車,46000,0,0,TWSE
2025-10-01,00894,中信小資高價30,280000,0,0,TWSE
2025-10-01,00895,富邦未來車,4000,0,0,TWSE
2025-10-01,00896,中信綠能及電動車,52000,0,0,TWSE
2025-10-01,00897,富邦基因免疫生技,214000,0,0,TWSE
2025-10-01,00898,國泰基因免疫革命,269000,0,0,TWSE
2025-10-01,00899,FT潔淨能源,0,0,0,TWSE
2025-10-01,00900,富邦特選高股息30,363500,0,0,TWSE
2025-10-01,00901,永豐智能車供應鏈,18000,0,0,TWSE
2025-10-01,00902,中信電池及儲能,8000,0,0,TWSE
2025-10-01,00903,富邦元宇宙,1000,0,0,TWSE
2025-10-01,00904,新光臺灣半導體30,3750,0,0,TWSE
2025-10-01,00905,FT臺灣Smart,141000,0,0,TWSE
2025-10-01,00907,永豐優息存股,49000,0,0,TWSE
2025-10-01,00908,富邦入息REITs+,2000,0,0,TWSE
2025-10-01,00909,國泰數位支付服務,879212,0,0,TWSE
2025-10-01,00910,第一金太空衛星,9986,0,0,TWSE
2025-10-01,00911,兆豐洲際半導體,12000,0,0,TWSE
2025-10-01,00912,中信臺灣智慧50,6000,0,0,TWSE
2025-10-01,00913,兆豐台灣晶圓製造,0,0,0,TWSE
2025-10-01,00915,凱基優選高股息30,159975,0,0,TWSE
2025-10-01,00916,國泰全球品牌50,3038,0,0,TWSE
2025-10-01,00917,中信特選金融,84000,0,0,TWSE
2025-10-01,00918,大華優利高填息30,392000,0,0,TWSE
2025-10-01,00919,群益台灣精選高息,10210807,0,0,TWSE
2025-10-01,00920,富邦ESG綠色電力,0,0,0,TWSE
2025-10-01,00921,兆豐龍頭等權重,9000,0,0,TWSE
2025-10-01,00922,國泰台灣領袖50,5722982,0,0,TWSE
2025-10-01,00923,群益台ESG低碳50,1000,0,0,TWSE
2025-10-01,00924,復華S&P500成長,23401,0,0,TWSE
2025-10-01,00926,凱基全球菁英55,0,0,0,TWSE
2025-10-01,00927,群益半導體收益,444000,0,0,TWSE
2025-10-01,00929,復華台灣科技優息,2165945,0,0,TWSE
2025-10-01,00930,永豐ESG低碳高息,56000,0,0,TWSE
2025-10-01,00932,兆豐永續高息等權,39000,0,0,TWSE
2025-10-01,00934,中信成長高股息,1121000,0,0,TWSE
2025-10-01,00935,野村臺灣新科技50,23300,0,0,TWSE
2025-10-01,00936,台新永續高息中小,249000,0,0,TWSE
2025-10-01,00938,凱基優選30,10000,0,0,TWSE
2025-10-01,00939,統一台灣高息動能,116000,0,0,TWSE
2025-10-01,00940,元大台灣價值高息,4417100,0,0,TWSE
2025-10-01,00941,中信上游半導體,1660000,0,0,TWSE
2025-10-01,00943,兆豐電子高息等權,20000,0,0,TWSE
2025-10-01,00944,野村趨勢動能高息,148000,0,0,TWSE
2025-10-01,00945B,凱基美國非投等債,1005000,1537000,0,TWSE
2025-10-01,00946,群益科技高息成長,272000,0,0,TWSE
2025-10-01,00947,台新臺灣IC設計,199000,0,0,TWSE
2025-10-01,00949,復華日本龍頭,23000,0,0,TWSE
2025-10-01,00951,台新日本半導體,29000,0,0,TWSE
2025-10-01,00952,凱基台灣AI50,124000,0,0,TWSE
2025-10-01,00953B,群益優選非投等債,601000,0,0,TWSE
2025-10-01,00954,中信日本半導體,139000,0,0,TWSE
2025-10-01,00956,中信日經高股息,0,0,0,TWSE
2025-10-01,00960,野村全球航運龍頭,5000,0,0,TWSE
2025-10-01,00961,FT臺灣永續高息,938000,0,0,TWSE
2025-10-01,00962,台新AI優息動能,17000,0,0,TWSE
2025-10-01,00963,中信全球高股息,213000,0,0,TWSE
2025-10-01,00964,中信亞太高股息,0,0,0,TWSE
2025-10-01,00965,元大航太防衛科技,1286482,0,0,TWSE
2025-10-01,00971,野村美國研發龍頭,4000,0,0,TWSE
2025-10-01,00972,野村日本動能高息,255000,0,0,TWSE
2025-10-01,00980A,主動野村臺灣優選,459000,0,0,TWSE
2025-10-01,00981A,主動統一台股增長,2686572,0,0,TWSE
2025-10-01,00981T,平衡凱基雙核收息,2000,0,0,TWSE
2025-10-01,00982A,主動群益台灣強棒,5884729,0,0,TWSE
2025-10-01,00983A,主動中信ARK創新,223000,0,0,TWSE
2025-10-01,00984A,主動安聯台灣高息,9000,0,0,TWSE
2025-10-01,00985A,主動野村台灣50,94000,0,0,TWSE
2025-10-01,00985B,群益ESG投等債0-5,13000,0,0,TWSE
2025-10-01,00986A,主動台新龍頭成長,1000,0,0,TWSE
2025-10-01,01009T,王道圓滿R1,6000,0,0,TWSE
2025-10-01,01010T,京城樂富R1,1000,0,0,TWSE
2025-10-01,02001L,富邦蘋果正二N,0,0,0,TWSE
2025-10-01,02001S,策元大加權策略N,0,0,0,TWSE
2025-10-01,1101,台泥,9662207,42000,0,TWSE
2025-10-01,1101B,台泥乙特,0,0,0,TWSE
2025-10-01,1102,亞泥,1249207,652167,0,TWSE
2025-10-01,1103,嘉泥,289000,0,0,TWSE
2025-10-01,1104,環泥,39823,109000,0,TWSE
2025-10-01,1108,幸福,1000,0,0,TWSE
2025-10-01,1109,信大,2000,0,0,TWSE
2025-10-01,1110,東泥,30000,0,0,TWSE
2025-10-01,1201,味全,11000,0,0,TWSE
2025-10-01,1203,味王,2000,0,0,TWSE
2025-10-01,1210,大成,402,320000,0,TWSE
2025-10-01,1215,卜蜂,132935,29000,0,TWSE
2025-10-01,1216,統一,230442,296536,0,TWSE
2025-10-01,1217,愛之味,138000,0,0,TWSE
2025-10-01,1218,泰山,92000,0,0,TWSE
2025-10-01,1219,福壽,11000,0,0,TWSE
2025-10-01,1220,台榮,1000,0,0,TWSE
2025-10-01,1225,福懋油,178000,0,0,TWSE
2025-10-01,1227,佳格,53887,0,0,TWSE
2025-10-01,1229,聯華,89552,5000,0,TWSE
2025-10-01,1231,聯華食,54900,0,0,TWSE
2025-10-01,1232,大統益,12976,0,0,TWSE
2025-10-01,1234,黑松,16000,0,0,TWSE
2025-10-01,1235,興泰,2000,0,0,TWSE
2025-10-01,1236,宏亞,11000,0,0,TWSE
2025-10-01,1256,鮮活果汁-KY,13000,0,0,TWSE
2025-10-01,1301,台塑,289808,50000,0,TWSE
2025-10-01,1303,南亞,385528,1175478,0,TWSE
2025-10-01,1304,台聚,652000,0,0,TWSE
2025-10-01,1305,華夏,54829,0,0,TWSE
2025-10-01,1307,三芳,136412,0,0,TWSE
2025-10-01,1308,亞聚,41000,0,0,TWSE
2025-10-01,1309,台達化,50459,0,0,TWSE
2025-10-01,1310,台苯,85000,0,0,TWSE
2025-10-01,1312,國喬,31000,0,0,TWSE
2025-10-01,1312A,國喬特,4000,0,0,TWSE
2025-10-01,1313,聯成,123500,0,0,TWSE
2025-10-01,1314,中石化,845628,0,0,TWSE
2025-10-01,1315,達新,1000,0,0,TWSE
2025-10-01,1316,上曜,848678,0,0,TWSE
2025-10-01,1319,東陽,198934,99090,0,TWSE
2025-10-01,1321,大洋,17000,0,0,TWSE
2025-10-01,1323,永裕,1000,0,0,TWSE
2025-10-01,1324,地球,0,0,0,TWSE
2025-10-01,1325,恆大,264000,0,0,TWSE
2025-10-01,1326,台化,1498907,122000,0,TWSE
2025-10-01,1337,再生-KY,9000,0,0,TWSE
2025-10-01,1338,廣華-KY,0,0,0,TWSE
2025-10-01,1339,昭輝,1000,0,0,TWSE
2025-10-01,1340,勝悅-KY,63000,0,0,TWSE
2025-10-01,1342,八貫,11026,0,0,TWSE
2025-10-01,1402,遠東新,6722542,10858000,0,TWSE
2025-10-01,1409,新纖,511000,234000,0,TWSE
2025-10-01,1410,南染,0,0,0,TWSE
2025-10-01,1414,東和,124000,0,0,TWSE
2025-10-01,1416,廣豐,22000,0,0,TWSE
2025-10-01,1417,嘉裕,2000,0,0,TWSE
2025-10-01,1418,東華,0,0,0,TWSE
2025-10-01,1419,新紡,184000,0,0,TWSE
2025-10-01,1423,利華,1000,0,0,TWSE
2025-10-01,1432,大魯閣,1000,0,0,TWSE
2025-10-01,1434,福懋,273000,219000,0,TWSE
2025-10-01,1436,華友聯,15000,0,0,TWSE
2025-10-01,1437,勤益控,2000,0,0,TWSE
2025-10-01,1438,三地開發,10000,0,0,TWSE
2025-10-01,1439,雋揚,1000,0,0,TWSE
2025-10-01,1440,南紡,101776,0,0,TWSE
2025-10-01,1442,名軒,716258,0,0,TWSE
2025-10-01,1443,立益物流,1000,0,0,TWSE
2025-10-01,1444,力麗,76000,0,0,TWSE
2025-10-01,1445,大宇,1000,0,0,TWSE
2025-10-01,1446,宏和,9000,0,0,TWSE
2025-10-01,1447,力鵬,40000,0,0,TWSE
2025-10-01,1449,佳和,485995,0,0,TWSE
2025-10-01,1451,年興,4000,0,0,TWSE
2025-10-01,1452,宏益,16000,0,0,TWSE
2025-10-01,1453,大將,3970,0,0,TWSE
2025-10-01,1454,台富,4000,0,0,TWSE
2025-10-01,1455,集盛,115000,0,0,TWSE
2025-10-01,1456,怡華,1000,0,0,TWSE
2025-10-01,1457,宜進,4000,0,0,TWSE
2025-10-01,1459,聯發,3000,0,0,TWSE
2025-10-01,1460,宏遠,65000,0,0,TWSE
2025-10-01,1463,強盛新,25000,0,0,TWSE
2025-10-01,1464,得力,454060,0,0,TWSE
2025-10-01,1465,偉全,0,0,0,TWSE
2025-10-01,1466,聚隆,18000,0,0,TWSE
2025-10-01,1467,南緯,2000,0,0,TWSE
2025-10-01,1468,昶和,1000,0,0,TWSE
2025-10-01,1471,首利,0,0,0,TWSE
2025-10-01,1472,三洋實業,40000,0,0,TWSE
2025-10-01,1473,台南,135000,0,0,TWSE
2025-10-01,1474,弘裕,16000,0,0,TWSE
2025-10-01,1475,業旺,7000,0,0,TWSE
2025-10-01,1476,儒鴻,153653,4785,0,TWSE
2025-10-01,1477,聚陽,159703,37635,0,TWSE
2025-10-01,1503,士電,99806,8209,0,TWSE
2025-10-01,1504,東元,6353711,400609,0,TWSE
2025-10-01,1506,正道,23000,0,0,TWSE
2025-10-01,1512,瑞利,3000,0,0,TWSE
2025-10-01,1513,中興電,405100,1483,0,TWSE
2025-10-01,1514,亞力,290160,121000,0,TWSE
2025-10-01,1515,力山,80132,0,0,TWSE
2025-10-01,1516,川飛,2000,0,0,TWSE
2025-10-01,1517,利奇,44000,0,0,TWSE
2025-10-01,1519,華城,201221,276792,0,TWSE
2025-10-01,1521,大億,2000,0,0,TWSE
2025-10-01,1522,堤維西,173887,4219,0,TWSE
2025-10-01,1524,耿鼎,79000,0,0,TWSE
2025-10-01,1525,江申,3000,0,0,TWSE
2025-10-01,1526,日馳,5000,0,0,TWSE
2025-10-01,1527,鑽全,5000,0,0,TWSE
2025-10-01,1528,恩德,1196000,0,0,TWSE
2025-10-01,1529,樂事綠能,155000,0,0,TWSE
2025-10-01,1530,亞崴,1000,0,0,TWSE
2025-10-01,1531,高林股,2000,0,0,TWSE
2025-10-01,1532,勤美,54094,4157,0,TWSE
2025-10-01,1533,車王電,18000,0,0,TWSE
2025-10-01,1535,中宇,8000,0,0,TWSE
2025-10-01,1536,和大,81000,0,0,TWSE
2025-10-01,1537,廣隆,8028,0,0,TWSE
2025-10-01,1539,巨庭,0,0,0,TWSE
2025-10-01,1540,喬福,34000,0,0,TWSE
2025-10-01,1541,錩泰,0,0,0,TWSE
2025-10-01,1558,伸興,1000,597,0,TWSE
2025-10-01,1560,中砂,1465011,311000,0,TWSE
2025-10-01,1563,巧新,73000,0,0,TWSE
2025-10-01,1568,倉佑,8000,0,0,TWSE
2025-10-01,1582,信錦,26042,0,0,TWSE
2025-10-01,1583,程泰,1000,0,0,TWSE
2025-10-01,1587,吉茂,112705,0,0,TWSE
2025-10-01,1589,永冠-KY,504000,0,0,TWSE
2025-10-01,1590,亞德客-KY,174086,39000,0,TWSE
2025-10-01,1597,直得,113012,0,0,TWSE
2025-10-01,1598,岱宇,46000,0,0,TWSE
2025-10-01,1603,華電,108920,0,0,TWSE
2025-10-01,1604,聲寶,7000,0,0,TWSE
2025-10-01,1605,華新,12230799,5237433,0,TWSE
2025-10-01,1608,華榮,481000,0,0,TWSE
2025-10-01,1609,大亞,707444,27330,0,TWSE
2025-10-01,1611,中電,30000,0,0,TWSE
2025-10-01,1612,宏泰,67105,1000,0,TWSE
2025-10-01,1614,三洋電,3857,0,0,TWSE
2025-10-01,1615,大山,21000,0,0,TWSE
2025-10-01,1616,億泰,107058,0,0,TWSE
2025-10-01,1617,榮星,9000,0,0,TWSE
2025-10-01,1618,合機,577000,0,0,TWSE
2025-10-01,1626,艾美特-KY,3000,0,0,TWSE
2025-10-01,1702,南僑,61069,0,0,TWSE
2025-10-01,1707,葡萄王,12936,0,0,TWSE
2025-10-01,1708,東鹼,51382,0,0,TWSE
2025-10-01,1709,和益,1000,0,0,TWSE
2025-10-01,1710,東聯,4000,0,0,TWSE
2025-10-01,1711,永光,501000,0,0,TWSE
2025-10-01,1712,興農,80860,0,0,TWSE
2025-10-01,1713,國化,26000,0,0,TWSE
2025-10-01,1714,和桐,183000,0,0,TWSE
2025-10-01,1717,長興,884959,35000,0,TWSE
2025-10-01,1718,中纖,57000,0,0,TWSE
2025-10-01,1720,生達,15054,0,0,TWSE
2025-10-01,1721,三晃,203000,0,0,TWSE
2025-10-01,1722,台肥,113411,274000,0,TWSE
2025-10-01,1723,中碳,26960,0,0,TWSE
2025-10-01,1725,元禎,13000,0,0,TWSE
2025-10-01,1726,永記,6000,0,0,TWSE
2025-10-01,1727,中華化,1156000,0,0,TWSE
2025-10-01,1730,花仙子,1000,0,0,TWSE
2025-10-01,1731,美吾華,2000,0,0,TWSE
2025-10-01,1732,毛寶,74000,0,0,TWSE
2025-10-01,1733,五鼎,133000,0,0,TWSE
2025-10-01,1734,杏輝,13000,0,0,TWSE
2025-10-01,1735,日勝化,5000,0,0,TWSE
2025-10-01,1736,喬山,290019,26000,0,TWSE
2025-10-01,1737,臺鹽,11000,0,0,TWSE
2025-10-01,1752,南光,3000,0,0,TWSE
2025-10-01,1760,寶齡富錦,16000,0,0,TWSE
2025-10-01,1762,中化生,11000,0,0,TWSE
2025-10-01,1773,勝一,203485,11000,0,TWSE
2025-10-01,1776,展宇,4000,0,0,TWSE
2025-10-01,1783,和康生,35000,0,0,TWSE
2025-10-01,1786,科妍,73000,0,0,TWSE
2025-10-01,1789,神隆,6882,0,0,TWSE
2025-10-01,1795,美時,1245246,9000,0,TWSE
2025-10-01,1802,台玻,14784209,234000,0,TWSE
2025-10-01,1805,寶徠,2000,0,0,TWSE
2025-10-01,1806,冠軍,58000,46619,0,TWSE
2025-10-01,1808,潤隆,195915,80000,0,TWSE
2025-10-01,1809,中釉,23000,0,0,TWSE
2025-10-01,1810,和成,46000,0,0,TWSE
2025-10-01,1817,凱撒衛,13000,0,0,TWSE
2025-10-01,1903,士紙,6000,0,0,TWSE
2025-10-01,1904,正隆,74263,29777,0,TWSE
2025-10-01,1905,華紙,394543,0,0,TWSE
2025-10-01,1906,寶隆,19000,0,0,TWSE
2025-10-01,1907,永豐餘,42165,0,0,TWSE
2025-10-01,1909,榮成,65000,0,0,TWSE
2025-10-01,2002,中鋼,6185289,183000,0,TWSE
2025-10-01,2006,東和鋼鐵,712883,176987,0,TWSE
2025-10-01,2007,燁興,11000,0,0,TWSE
2025-10-01,2008,高興昌,1000,0,0,TWSE
2025-10-01,2009,第一銅,1159162,0,0,TWSE
2025-10-01,2010,春源,392800,0,0,TWSE
2025-10-01,2012,春雨,3000,0,0,TWSE
2025-10-01,2013,中鋼構,6900,0,0,TWSE
2025-10-01,2014,中鴻,1171000,0,0,TWSE
2025-10-01,2015,豐興,2076,31000,0,TWSE
2025-10-01,2017,官田鋼,28000,0,0,TWSE
2025-10-01,2020,美亞,67881,0,0,TWSE
2025-10-01,2022,聚亨,32000,0,0,TWSE
2025-10-01,2023,燁輝,78000,253000,0,TWSE
2025-10-01,2024,志聯,1000,0,0,TWSE
2025-10-01,2025,千興,26000,0,0,TWSE
2025-10-01,2027,大成鋼,54297,830000,0,TWSE
2025-10-01,2028,威致,0,0,0,TWSE
2025-10-01,2029,盛餘,11000,0,0,TWSE
2025-10-01,2030,彰源,19000,0,0,TWSE
2025-10-01,2031,新光鋼,254754,0,0,TWSE
2025-10-01,2032,新鋼,1000,0,0,TWSE
2025-10-01,2033,佳大,29000,0,0,TWSE
2025-10-01,2034,允強,405000,0,0,TWSE
2025-10-01,2038,海光,57000,0,0,TWSE
2025-10-01,2049,上銀,307678,2284,0,TWSE
2025-10-01,2059,川湖,47406,12702,0,TWSE
2025-10-01,2062,橋椿,17000,9000,0,TWSE
2025-10-01,2069,運錩,19000,0,0,TWSE
2025-10-01,2101,南港,586793,0,0,TWSE
2025-10-01,2102,泰豐,64880,0,0,TWSE
2025-10-01,2103,台橡,744025,2000,0,TWSE
2025-10-01,2104,國際中橡,106414,0,0,TWSE
2025-10-01,2105,正新,3924644,8533007,0,TWSE
2025-10-01,2106,建大,59837,0,0,TWSE
2025-10-01,2107,厚生,64000,0,0,TWSE
2025-10-01,2108,南帝,36010,0,0,TWSE
2025-10-01,2109,華豐,4000,0,0,TWSE
2025-10-01,2114,鑫永銓,6000,0,0,TWSE
2025-10-01,2115,六暉-KY,1000,0,0,TWSE
2025-10-01,2201,裕隆,38835,1000,0,TWSE
2025-10-01,2204,中華,300000,96143,0,TWSE
2025-10-01,2206,三陽工業,12215,172632,0,TWSE
2025-10-01,2207,和泰車,32839,23000,0,TWSE
2025-10-01,2208,台船,2777845,78000,0,TWSE
2025-10-01,2211,長榮鋼,632901,33000,0,TWSE
2025-10-01,2227,裕日車,6019,0,0,TWSE
2025-10-01,2228,劍麟,241968,105000,0,TWSE
2025-10-01,2231,為升,65552,0,0,TWSE
2025-10-01,2233,宇隆,33000,0,0,TWSE
2025-10-01,2236,百達-KY,128000,0,0,TWSE
2025-10-01,2239,英利-KY,44000,0,0,TWSE
2025-10-01,2241,艾姆勒,255000,0,0,TWSE
2025-10-01,2243,宏旭-KY,31000,0,0,TWSE
2025-10-01,2247,汎德永業,25985,0,0,TWSE
2025-10-01,2250,IKKA-KY,68106,0,0,TWSE
2025-10-01,2258,鴻華先進-創,134000,0,0,TWSE
2025-10-01,2301,光寶科,1404986,2087176,0,TWSE
2025-10-01,2302,麗正,2000,0,0,TWSE
2025-10-01,2303,聯電,8564818,12585575,0,TWSE
2025-10-01,2305,全友,27000,0,0,TWSE
2025-10-01,2308,台達電,1306437,208615,0,TWSE
2025-10-01,2312,金寶,2006161,0,0,TWSE
2025-10-01,2313,華通,1738900,12000,0,TWSE
2025-10-01,2314,台揚,44000,0,0,TWSE
2025-10-01,2316,楠梓電,1356000,62000,0,TWSE
2025-10-01,2317,鴻海,11736005,1920970,0,TWSE
2025-10-01,2323,中環,2532000,30000,0,TWSE
2025-10-01,2324,仁寶,11953062,2726000,0,TWSE
2025-10-01,2327,國巨*,2898518,894068,0,TWSE
2025-10-01,2328,廣宇,727859,10000,0,TWSE
2025-10-01,2329,華泰,1609904,15000,0,TWSE
2025-10-01,2330,台積電,8448023,486837,0,TWSE
2025-10-01,2331,精英,634000,0,0,TWSE
2025-10-01,2332,友訊,258173,0,0,TWSE
2025-10-01,2337,旺宏,2632900,0,0,TWSE
2025-10-01,2338,光罩,61000,0,0,TWSE
2025-10-01,2340,台亞,1155000,0,0,TWSE
2025-10-01,2342,茂矽,1000,0,0,TWSE
2025-10-01,2344,華邦電,25460835,12449000,0,TWSE
2025-10-01,2345,智邦,419627,254050,0,TWSE
2025-10-01,2347,聯強,759670,271057,0,TWSE
2025-10-01,2348,海悅,292976,0,0,TWSE
2025-10-01,2348A,海悅甲特,1000,0,0,TWSE
2025-10-01,2349,錸德,388000,0,0,TWSE
2025-10-01,2351,順德,268975,0,0,TWSE
2025-10-01,2353,宏碁,691149,5632000,0,TWSE
2025-10-01,2354,鴻準,134851,1773,0,TWSE
2025-10-01,2355,敬鵬,226092,0,0,TWSE
2025-10-01,2356,英業達,2447553,296000,0,TWSE
2025-10-01,2357,華碩,54215,266478,0,TWSE
2025-10-01,2359,所羅門,222008,0,0,TWSE
2025-10-01,2360,致茂,530638,631745,0,TWSE
2025-10-01,2362,藍天,26464,1000,0,TWSE
2025-10-01,2363,矽統,378900,0,0,TWSE
2025-10-01,2364,倫飛,167000,0,0,TWSE
2025-10-01,2365,昆盈,164031,0,0,TWSE
2025-10-01,2367,燿華,38000,0,0,TWSE
2025-10-01,2368,金像電,1866545,84000,0,TWSE
2025-10-01,2369,菱生,48000,0,0,TWSE
2025-10-01,2371,大同,304382,5182,0,TWSE
2025-10-01,2373,震旦行,12000,0,0,TWSE
2025-10-01,2374,佳能,1233583,0,0,TWSE
2025-10-01,2375,凱美,1012000,0,0,TWSE
2025-10-01,2376,技嘉,1041816,289000,0,TWSE
2025-10-01,2377,微星,2590967,292373,0,TWSE
2025-10-01,2379,瑞昱,361423,1140269,0,TWSE
2025-10-01,2382,廣達,4744712,1313280,0,TWSE
2025-10-01,2383,台光電,768067,10773,0,TWSE
2025-10-01,2385,群光,1176090,2362143,0,TWSE
2025-10-01,2387,精元,105930,0,0,TWSE
2025-10-01,2388,威盛,380525,5000,0,TWSE
2025-10-01,2390,云辰,22000,0,0,TWSE
2025-10-01,2392,正崴,709202,0,0,TWSE
2025-10-01,2393,億光,6725,39761,0,TWSE
2025-10-01,2395,研華,370954,7728,0,TWSE
2025-10-01,2397,友通,36000,0,0,TWSE
2025-10-01,2399,映泰,59000,0,0,TWSE
2025-10-01,2401,凌陽,248700,0,0,TWSE
2025-10-01,2402,毅嘉,102913,183000,0,TWSE
2025-10-01,2404,漢唐,830257,468993,0,TWSE
2025-10-01,2405,輔信,355000,0,0,TWSE
2025-10-01,2406,國碩,7000,0,0,TWSE
2025-10-01,2408,南亞科,253460,100000,0,TWSE
2025-10-01,2409,友達,11230087,94107,0,TWSE
2025-10-01,2412,中華電,837953,270000,0,TWSE
2025-10-01,2413,環科,4000,0,0,TWSE
2025-10-01,2414,精技,33000,0,0,TWSE
2025-10-01,2415,錩新,6000,0,0,TWSE
2025-10-01,2417,圓剛,24000,0,0,TWSE
2025-10-01,2419,仲琦,169000,0,0,TWSE
2025-10-01,2420,新巨,41048,0,0,TWSE
2025-10-01,2421,建準,139050,18000,0,TWSE
2025-10-01,2423,固緯,43000,0,0,TWSE
2025-10-01,2424,隴華,18000,0,0,TWSE
2025-10-01,2425,承啟,29000,0,0,TWSE
2025-10-01,2426,鼎元,72000,0,0,TWSE
2025-10-01,2427,三商電,21000,0,0,TWSE
2025-10-01,2428,興勤,370978,0,0,TWSE
2025-10-01,2429,銘旺科,494000,0,0,TWSE
2025-10-01,2430,燦坤,2000,0,0,TWSE
2025-10-01,2431,聯昌,34000,0,0,TWSE
2025-10-01,2432,倚天酷碁-創,1000,0,0,TWSE
2025-10-01,2433,互盛電,1000,0,0,TWSE
2025-10-01,2434,統懋,1000,0,0,TWSE
2025-10-01,2436,偉詮電,80049,0,0,TWSE
2025-10-01,2438,翔耀,31000,0,0,TWSE
2025-10-01,2439,美律,479494,6615,0,TWSE
2025-10-01,2440,太空梭,10000,0,0,TWSE
2025-10-01,2441,超豐,230906,52000,0,TWSE
2025-10-01,2442,新美齊,42001,0,0,TWSE
2025-10-01,2444,兆勁,32000,0,0,TWSE
2025-10-01,2449,京元電子,2590556,1498000,0,TWSE
2025-10-01,2450,神腦,11000,0,0,TWSE
2025-10-01,2451,創見,41870,152000,0,TWSE
2025-10-01,2453,凌群,27164,0,0,TWSE
2025-10-01,2454,聯發科,3577204,518042,0,TWSE
2025-10-01,2455,全新,174177,156000,0,TWSE
2025-10-01,2457,飛宏,21499,0,0,TWSE
2025-10-01,2458,義隆,498948,3343,0,TWSE
2025-10-01,2459,敦吉,13000,0,0,TWSE
2025-10-01,2460,建通,1000,0,0,TWSE
2025-10-01,2461,光群雷,21000,0,0,TWSE
2025-10-01,2462,良得電,39000,0,0,TWSE
2025-10-01,2464,盟立,163000,0,0,TWSE
2025-10-01,2465,麗臺,35000,0,0,TWSE
2025-10-01,2466,冠西電,52000,0,0,TWSE
2025-10-01,2467,志聖,8015,0,0,TWSE
2025-10-01,2468,華經,30000,0,0,TWSE
2025-10-01,2471,資通,38000,0,0,TWSE
2025-10-01,2472,立隆電,110276,0,0,TWSE
2025-10-01,2474,可成,542363,316742,0,TWSE
2025-10-01,2476,鉅祥,292508,0,0,TWSE
2025-10-01,2477,美隆電,2000,0,0,TWSE
2025-10-01,2478,大毅,57000,0,0,TWSE
2025-10-01,2480,敦陽科,14038,0,0,TWSE
2025-10-01,2481,強茂,373335,0,0,TWSE
2025-10-01,2482,連宇,13200,0,0,TWSE
2025-10-01,2483,百容,10000,0,0,TWSE
2025-10-01,2484,希華,6000,0,0,TWSE
2025-10-01,2485,兆赫,51000,0,0,TWSE
2025-10-01,2486,一詮,123433,0,0,TWSE
2025-10-01,2488,漢平,2000,0,0,TWSE
2025-10-01,2491,吉祥全,13000,0,0,TWSE
2025-10-01,2492,華新科,3344892,5000,0,TWSE
2025-10-01,2493,揚博,220982,99000,0,TWSE
2025-10-01,2495,普安,288100,15000,0,TWSE
2025-10-01,2496,卓越,1000,0,0,TWSE
2025-10-01,2497,怡利電,12700,0,0,TWSE
2025-10-01,2498,宏達電,1751870,51000,0,TWSE
2025-10-01,2501,國建,716838,142000,0,TWSE
